,FLTNUM,FLTDAT,BCLS,TARIF_RUB
26002,1132,2018-03-30,L,11200.2
26003,1132,2018-03-30,N,1848.688
26004,1132,2018-03-30,R,750.0
26005,1132,2018-03-30,X,0.0
26006,1132,2018-03-31,E,3350.0066
26007,1132,2018-03-31,H,11300.0
26008,1132,2018-03-31,L,8699.873
26009,1132,2018-03-31,N,1699.9667
26010,1132,2018-03-31,Q,5820.0
26011,1132,2018-03-31,R,750.0
26012,1132,2018-03-31,T,4662.1235
26013,1132,2018-05-01,D,29499.998
26014,1132,2018-05-01,E,2523.3933
26015,1132,2018-05-01,K,10954.335
26016,1132,2018-05-01,N,1627.71
26017,1132,2018-05-01,Q,4795.37
26018,1132,2018-05-01,T,2565.35
26019,1132,2018-05-02,E,3428.5825
26020,1132,2018-05-02,H,8521.565
26021,1132,2018-05-02,N,1700.27
26022,1132,2018-05-02,O,0.0
26023,1132,2018-05-02,Q,5579.1797
26024,1132,2018-05-02,R,1578.19
26025,1132,2018-05-02,T,5955.0
26026,1132,2018-05-02,X,0.0
26027,1132,2018-05-03,E,3171.462
26028,1132,2018-05-03,N,1665.9817
26029,1132,2018-05-03,Q,2216.6667
26030,1132,2018-05-03,R,996.57
26031,1132,2018-05-03,T,5000.0
26032,1132,2018-05-04,E,3349.88
26033,1132,2018-05-04,N,1888.4556
26034,1132,2018-05-04,Q,1151.0167
26035,1132,2018-05-04,R,774.3725
26036,1132,2018-05-05,E,3622.1558
26037,1132,2018-05-05,N,1855.4451
26038,1132,2018-05-05,Q,6650.0
26039,1132,2018-05-05,R,799.88
26040,1132,2018-05-05,T,5000.0
26041,1132,2018-05-05,X,0.0
26042,1132,2018-05-06,N,1735.6455
26043,1132,2018-05-07,N,1902.9257
26044,1132,2018-05-07,Q,5848.18
26045,1132,2018-05-08,D,29500.0
26046,1132,2018-05-08,L,6451.37
26047,1132,2018-05-08,N,1702.9116
26048,1132,2018-05-09,N,1643.33
26049,1132,2018-05-10,L,5169.47
26050,1132,2018-05-10,N,1881.961
26051,1132,2018-05-10,R,800.0
26052,1132,2018-05-10,T,3582.13
26053,1132,2018-05-10,X,0.0
26054,1132,2018-05-11,N,1763.98
26055,1132,2018-05-12,N,2220.482
26056,1132,2018-05-12,R,799.88
26057,1132,2018-05-13,H,5888.35
26058,1132,2018-05-13,N,1707.4272
26059,1132,2018-05-14,D,35499.945
26060,1132,2018-05-14,E,4133.065
26061,1132,2018-05-14,L,5553.42
26062,1132,2018-05-14,N,1873.9917
26063,1132,2018-05-14,Q,4571.58
26064,1132,2018-05-15,N,1944.9236
26065,1132,2018-05-15,R,799.904
26066,1132,2018-05-16,N,1859.6254
26067,1132,2018-05-16,R,969.36334
26068,1132,2018-05-17,N,1922.012
26069,1132,2018-05-18,D,29500.27
26070,1132,2018-05-18,E,3316.862
26071,1132,2018-05-18,H,9035.79
26072,1132,2018-05-18,N,1824.2325
26073,1132,2018-05-18,Q,7649.8047
26074,1132,2018-05-18,R,701.71
26075,1132,2018-05-18,T,5508.505
26076,1132,2018-05-18,X,0.0
26077,1132,2018-05-19,D,29500.23
26078,1132,2018-05-19,E,3376.1875
26079,1132,2018-05-19,H,11300.0
26080,1132,2018-05-19,I,18564.12
26081,1132,2018-05-19,K,13900.0
26082,1132,2018-05-19,L,8700.047
26083,1132,2018-05-19,M,5957.005
26084,1132,2018-05-19,N,1853.6339
26085,1132,2018-05-19,O,0.0
26086,1132,2018-05-19,R,799.88
26087,1132,2018-05-19,T,4239.6875
26088,1132,2018-05-19,X,0.0
26089,1132,2018-05-20,N,1700.01
26090,1132,2018-05-20,R,808.7
26091,1132,2018-05-21,E,3512.685
26092,1132,2018-05-21,N,1671.4779
26093,1132,2018-05-21,R,800.0
26094,1132,2018-05-22,E,3133.675
26095,1132,2018-05-22,N,1726.626
26096,1132,2018-05-22,O,5981.44
26097,1132,2018-05-22,Q,6747.6953
26098,1132,2018-05-22,T,4999.675
26099,1132,2018-05-23,D,29500.0
26100,1132,2018-05-23,E,4570.63
26101,1132,2018-05-23,N,1678.262
26102,1132,2018-05-23,Q,6673.22
26103,1132,2018-05-24,D,29500.0
26104,1132,2018-05-24,N,1810.2054
26105,1132,2018-05-24,Q,6977.04
26106,1132,2018-05-24,R,1046.7415
26107,1132,2018-05-25,D,29622.04
26108,1132,2018-05-25,E,3366.9216
26109,1132,2018-05-25,I,29430.34
26110,1132,2018-05-25,L,8699.86
26111,1132,2018-05-25,N,1683.5787
26112,1132,2018-05-25,Q,6650.0
26113,1132,2018-05-25,T,5013.255
26114,1132,2018-05-25,X,0.0
26115,1132,2018-05-26,E,2969.883
26116,1132,2018-05-26,M,1827.5
26117,1132,2018-05-26,N,1794.3354
26118,1132,2018-05-26,Q,6650.0
26119,1132,2018-05-26,T,5000.0
26120,1132,2018-05-27,E,4314.5845
26121,1132,2018-05-27,N,1684.3057
26122,1132,2018-05-27,O,7350.0
26123,1132,2018-05-27,R,820.01996
26124,1132,2018-05-28,E,3919.254
26125,1132,2018-05-28,N,1840.4635
26126,1132,2018-05-28,T,4971.0625
26127,1132,2018-05-29,E,5850.0
26128,1132,2018-05-29,N,1450.1188
26129,1132,2018-05-29,R,771.45667
26130,1132,2018-05-30,E,4350.0
26131,1132,2018-05-30,N,2144.274
26132,1132,2018-05-30,R,805.1
26133,1132,2018-05-31,E,3385.2651
26134,1132,2018-05-31,H,11361.82
26135,1132,2018-05-31,L,8700.28
26136,1132,2018-05-31,N,1700.797
26137,1132,2018-05-31,R,800.48004
26138,1132,2018-05-31,T,4373.22
26139,1132,2018-06-01,E,3349.8967
26140,1132,2018-06-01,L,8700.0
26141,1132,2018-06-01,N,1403.3334
26142,1132,2018-06-01,Q,6104.277
26143,1132,2018-06-01,T,5750.0
26144,1132,2018-06-01,X,0.0
26145,1132,2018-06-02,D,29500.0
26146,1132,2018-06-02,E,3385.0881
26147,1132,2018-06-02,N,1530.0
26148,1132,2018-06-02,Q,6650.0
26149,1132,2018-06-02,T,4636.464
26150,1132,2018-06-03,D,1414.0549
26151,1132,2018-06-03,E,3104.983
26152,1132,2018-06-03,L,8265.0
26153,1132,2018-06-03,N,1556.7372
26154,1132,2018-06-03,T,5000.0
26155,1132,2018-06-04,E,3512.9666
26156,1132,2018-06-04,N,1801.485
26157,1132,2018-06-04,Q,6650.0
26158,1132,2018-06-04,T,4032.0352
26159,1132,2018-06-05,E,1608.33
26160,1132,2018-06-05,K,16400.0
26161,1132,2018-06-05,N,1753.0715
26162,1132,2018-06-06,E,3308.1301
26163,1132,2018-06-06,N,1416.6466
26164,1132,2018-06-07,E,2868.47
26165,1132,2018-06-07,N,1970.892
26166,1132,2018-06-07,O,0.0
26167,1132,2018-06-07,T,4994.57
26168,1132,2018-06-07,X,0.0
26169,1132,2018-06-08,N,3213.2932
26170,1132,2018-06-08,O,11200.0
26171,1132,2018-06-09,B,23249.89
26172,1132,2018-06-09,D,29500.0
26173,1132,2018-06-09,H,11300.0
26174,1132,2018-06-09,J,66000.0
26175,1132,2018-06-09,L,8700.017
26176,1132,2018-06-09,M,7359.967
26177,1132,2018-06-09,N,1698.4651
26178,1132,2018-06-09,Q,7872.618
26179,1132,2018-06-09,T,5000.0
26180,1132,2018-06-10,D,29500.0
26181,1132,2018-06-10,E,3350.0
26182,1132,2018-06-10,J,66000.06
26183,1132,2018-06-10,L,8699.72
26184,1132,2018-06-10,M,10115.82
26185,1132,2018-06-10,Q,4975.5557
26186,1132,2018-06-10,X,0.0
26187,1132,2018-06-10,Y,30450.055
26188,1132,2018-06-11,B,17011.45
26189,1132,2018-06-11,D,28000.0
26190,1132,2018-06-11,E,2522.23
26191,1132,2018-06-11,H,9635.15
26192,1132,2018-06-11,L,7777.0
26193,1132,2018-06-11,M,18290.29
26194,1132,2018-06-11,N,2122.645
26195,1132,2018-06-11,O,0.0
26196,1132,2018-06-11,Q,6394.64
26197,1132,2018-06-11,R,1517.8
26198,1132,2018-06-11,T,3025.25
26199,1132,2018-06-12,B,3731.87
26200,1132,2018-06-12,L,8291.63
26201,1132,2018-06-12,Q,6359.0
26202,1132,2018-06-12,T,4533.1533
26203,1132,2018-06-13,E,3130.0
26204,1132,2018-06-13,L,8280.0
26205,1132,2018-06-13,N,2575.78
26206,1132,2018-06-13,Q,6282.1885
26207,1132,2018-06-13,T,5344.5933
26208,1132,2018-06-14,H,6438.87
26209,1132,2018-06-14,K,13331.79
26210,1132,2018-06-14,L,8280.0
26211,1132,2018-06-14,N,3682.38
26212,1132,2018-06-15,C,43000.0
26213,1132,2018-06-15,E,3351.44
26214,1132,2018-06-15,H,7406.29
26215,1132,2018-06-15,N,1709.8625
26216,1132,2018-06-15,R,5.0
26217,1132,2018-06-15,T,3997.57
26218,1132,2018-06-15,X,0.0
26219,1132,2018-06-16,H,8141.45
26220,1132,2018-06-16,L,8393.043
26221,1132,2018-06-16,Q,5719.805
26222,1132,2018-06-16,T,6576.69
26223,1132,2018-06-16,X,0.0
26224,1132,2018-06-17,L,8254.975
26225,1132,2018-06-17,N,1706.9751
26226,1132,2018-06-17,Q,6330.0
26227,1132,2018-06-18,B,13290.72
26228,1132,2018-06-18,D,28083.916
26229,1132,2018-06-18,H,12280.07
26230,1132,2018-06-18,L,6666.884
26231,1132,2018-06-18,M,7093.44
26232,1132,2018-06-18,N,2612.756
26233,1132,2018-06-18,Q,6947.84
26234,1132,2018-06-18,R,10.0
26235,1132,2018-06-18,X,0.0
26236,1132,2018-06-19,L,8280.12
26237,1132,2018-06-19,T,3863.02
26238,1132,2018-06-20,E,3164.8728
26239,1132,2018-06-20,H,11780.0
26240,1132,2018-06-20,L,7198.8413
26241,1132,2018-06-20,M,20280.105
26242,1132,2018-06-20,N,1720.622
26243,1132,2018-06-20,Q,6411.575
26244,1132,2018-06-20,T,4737.0635
26245,1132,2018-06-20,X,0.0
26246,1132,2018-06-21,D,33440.0
26247,1132,2018-06-21,E,3144.875
26248,1132,2018-06-21,H,12124.62
26249,1132,2018-06-21,K,13280.0
26250,1132,2018-06-21,L,7571.12
26251,1132,2018-06-21,N,1580.3079
26252,1132,2018-06-21,T,3967.87
26253,1132,2018-06-21,X,0.0
26254,1132,2018-06-22,C,53000.0
26255,1132,2018-06-22,D,27495.977
26256,1132,2018-06-22,L,8280.0
26257,1132,2018-06-22,N,2307.055
26258,1132,2018-06-22,O,0.0
26259,1132,2018-06-22,Q,5518.075
26260,1132,2018-06-22,R,3.76
26261,1132,2018-06-22,Z,13489.11
26262,1132,2018-06-23,C,43000.0
26263,1132,2018-06-23,D,28000.0
26264,1132,2018-06-23,H,8673.674
26265,1132,2018-06-23,K,7930.99
26266,1132,2018-06-23,N,1695.51
26267,1132,2018-06-23,Q,4889.27
26268,1132,2018-06-23,R,3.76
26269,1132,2018-06-23,U,9346.34
26270,1132,2018-06-24,E,3350.28
26271,1132,2018-06-24,H,10716.73
26272,1132,2018-06-24,L,5034.72
26273,1132,2018-06-24,M,19780.04
26274,1132,2018-06-24,N,1403.3334
26275,1132,2018-06-24,O,0.0
26276,1132,2018-06-24,T,4730.06
26277,1132,2018-06-24,U,17019.945
26278,1132,2018-06-25,M,10619.71
26279,1132,2018-06-25,N,2083.7566
26280,1132,2018-06-26,E,4062.1
26281,1132,2018-06-26,K,8321.76
26282,1132,2018-06-26,N,1720.05
26283,1132,2018-06-26,R,3.08
26284,1132,2018-06-26,T,4434.54
26285,1132,2018-06-26,U,15739.05
26286,1132,2018-06-27,E,2797.54
26287,1132,2018-06-27,N,1601.4933
26288,1132,2018-06-27,X,0.0
26289,1132,2018-06-28,E,3152.38
26290,1132,2018-06-28,N,1530.0
26291,1132,2018-06-29,E,2347.34
26292,1132,2018-06-29,H,9584.95
26293,1132,2018-06-29,L,8333.94
26294,1132,2018-06-29,M,14252.675
26295,1132,2018-06-29,T,3885.455
26296,1132,2018-06-30,D,40225.008
26297,1132,2018-06-30,L,8280.115
26298,1132,2018-06-30,T,7289.96
26299,1132,2018-06-30,U,12710.113
26300,1132,2018-07-01,E,3142.8
26301,1132,2018-07-01,H,6006.61
26302,1132,2018-07-01,K,8026.4424
26303,1132,2018-07-01,L,6361.283
26304,1132,2018-07-01,N,1530.0
26305,1132,2018-07-01,O,0.0
26306,1132,2018-07-01,Q,5369.91
26307,1132,2018-07-01,T,3639.04
26308,1132,2018-07-01,X,0.0
26309,1132,2018-07-02,L,7761.403
26310,1132,2018-07-02,M,18389.17
26311,1132,2018-07-02,O,0.0
26312,1132,2018-07-02,Q,5048.4517
26313,1132,2018-07-02,T,4244.18
26314,1132,2018-07-02,X,0.0
26315,1132,2018-07-03,L,8280.0
26316,1132,2018-07-03,Q,5777.0234
26317,1132,2018-07-03,T,5133.72
26318,1132,2018-07-03,X,0.0
26319,1132,2018-07-04,L,8077.5327
26320,1132,2018-07-04,M,1827.5
26321,1132,2018-07-04,Q,6272.907
26322,1132,2018-07-04,R,5.0
26323,1132,2018-07-05,C,43102.96
26324,1132,2018-07-05,D,24500.0
26325,1132,2018-07-05,L,7078.64
26326,1132,2018-07-05,N,2165.7693
26327,1132,2018-07-05,Q,4413.586
26328,1132,2018-07-05,R,5.1775
26329,1132,2018-07-05,U,15780.0
26330,1132,2018-07-05,X,0.0
26331,1132,2018-07-06,B,3766.41
26332,1132,2018-07-06,C,12273.512
26333,1132,2018-07-06,E,3229.1
26334,1132,2018-07-06,L,7045.826
26335,1132,2018-07-06,N,765.0
26336,1132,2018-07-06,X,0.0
26337,1132,2018-07-07,C,42999.797
26338,1132,2018-07-07,H,10680.22
26339,1132,2018-07-07,K,12427.359
26340,1132,2018-07-07,L,8258.279
26341,1132,2018-07-07,N,1586.8667
26342,1132,2018-07-07,X,0.0
26343,1132,2018-07-08,L,3850.54
26344,1132,2018-07-08,N,1570.1389
26345,1132,2018-07-08,X,0.0
26346,1132,2018-07-09,E,3879.94
26347,1132,2018-07-09,N,1547.9
26348,1132,2018-07-09,Q,3773.03
26349,1132,2018-07-09,T,4335.7764
26350,1132,2018-07-09,X,0.0
26351,1132,2018-07-09,Z,20800.95
26352,1132,2018-07-10,E,3130.0
26353,1132,2018-07-10,H,10780.0
26354,1132,2018-07-10,L,8280.0
26355,1132,2018-07-10,N,1385.07
26356,1132,2018-07-10,Q,5329.11
26357,1132,2018-07-10,T,3888.6067
26358,1132,2018-07-10,U,15780.0
26359,1132,2018-07-11,E,3130.0
26360,1132,2018-07-11,N,1530.0
26361,1132,2018-07-11,Q,6347.72
26362,1132,2018-07-11,T,3706.2
26363,1132,2018-07-11,X,0.0
26364,1132,2018-07-12,B,8053.52
26365,1132,2018-07-12,E,3508.27
26366,1132,2018-07-12,L,8280.3
26367,1132,2018-07-12,N,1547.9
26368,1132,2018-07-12,Q,5990.507
26369,1132,2018-07-13,D,54180.49
26370,1132,2018-07-13,E,2850.3315
26371,1132,2018-07-13,N,1151.874
26372,1132,2018-07-13,Q,5248.263
26373,1132,2018-07-13,T,3998.94
26374,1132,2018-07-13,X,0.0
26375,1132,2018-07-14,E,3079.55
26376,1132,2018-07-14,L,8501.248
26377,1132,2018-07-14,N,1402.3033
26378,1132,2018-07-14,Q,6330.035
26379,1132,2018-07-14,X,0.0
26380,1132,2018-07-15,E,3068.1948
26381,1132,2018-07-15,L,8280.0
26382,1132,2018-07-15,N,2050.0132
26383,1132,2018-07-15,T,5730.22
26384,1132,2018-07-15,X,0.0
26385,1132,2018-07-16,L,7762.695
26386,1132,2018-07-16,Q,5383.906
26387,1132,2018-07-16,T,3993.312
26388,1132,2018-07-16,X,0.0
26389,1132,2018-07-17,D,27164.14
26390,1132,2018-07-17,E,3130.0
26391,1132,2018-07-17,L,4550.567
26392,1132,2018-07-17,N,1530.0
26393,1132,2018-07-17,Q,5205.65
26394,1132,2018-07-17,T,3853.665
26395,1132,2018-07-18,K,13280.0
26396,1132,2018-07-18,M,1827.5
26397,1132,2018-07-18,Q,2986.52
26398,1132,2018-07-18,T,4103.7207
26399,1132,2018-07-19,C,4000.0
26400,1132,2018-07-19,E,2460.642
26401,1132,2018-07-19,H,11300.0
26402,1132,2018-07-19,L,8099.762
26403,1132,2018-07-19,N,1700.0
26404,1132,2018-07-19,Q,6650.0
26405,1132,2018-07-19,T,3566.8374
26406,1132,2018-07-20,E,3350.0
26407,1132,2018-07-20,L,8776.14
26408,1132,2018-07-20,N,1905.7662
26409,1132,2018-07-20,Q,6773.855
26410,1132,2018-07-20,T,4098.2324
26411,1132,2018-07-20,Z,3076.92
26412,1132,2018-07-21,D,29619.84
26413,1132,2018-07-21,E,2399.54
26414,1132,2018-07-21,N,1700.0
26415,1132,2018-07-21,O,0.0
26416,1132,2018-07-21,Q,6253.4
26417,1132,2018-07-21,T,4099.51
26418,1132,2018-07-21,X,0.0
26419,1132,2018-07-22,E,2431.12
26420,1132,2018-07-22,M,1604.1666
26421,1132,2018-07-22,N,1700.0
26422,1132,2018-07-22,T,4473.5
26423,1132,2018-07-22,X,0.0
26424,1132,2018-07-23,E,3947.0745
26425,1132,2018-07-23,N,1994.4419
26426,1132,2018-07-23,T,4583.44
26427,1132,2018-07-23,X,0.0
26428,1132,2018-07-24,E,1820.8628
26429,1132,2018-07-24,L,7018.86
26430,1132,2018-07-24,Q,5818.46
26431,1132,2018-07-24,T,4678.368
26432,1132,2018-07-25,E,2720.0486
26433,1132,2018-07-25,N,1700.0
26434,1132,2018-07-25,T,2683.088
26435,1132,2018-07-26,E,3350.27
26436,1132,2018-07-26,Q,6650.0
26437,1132,2018-07-26,T,4960.398
26438,1132,2018-07-27,D,39500.0
26439,1132,2018-07-27,E,3193.778
26440,1132,2018-07-27,Q,4856.225
26441,1132,2018-07-27,T,4965.073
26442,1132,2018-07-28,E,2990.2278
26443,1132,2018-07-28,N,2050.0232
26444,1132,2018-07-28,Q,6649.9053
26445,1132,2018-07-28,T,5159.085
26446,1132,2018-07-29,E,3255.0776
26447,1132,2018-07-29,Q,7649.77
26448,1132,2018-07-29,T,4375.0
26449,1132,2018-07-29,X,0.0
26450,1132,2018-07-30,E,3071.0566
26451,1132,2018-07-30,L,6480.29
26452,1132,2018-07-30,N,1696.93
26453,1132,2018-07-30,Q,2881.238
26454,1132,2018-07-30,T,3849.596
26455,1132,2018-07-31,E,2961.4214
26456,1132,2018-07-31,H,11300.0
26457,1132,2018-07-31,I,17307.14
26458,1132,2018-07-31,K,9658.47
26459,1132,2018-07-31,L,8700.0
26460,1132,2018-07-31,N,2215.014
26461,1132,2018-07-31,Q,6650.0
26462,1132,2018-07-31,T,4523.4463
26463,1132,2018-08-01,E,3350.0
26464,1132,2018-08-01,L,8700.0
26465,1132,2018-08-01,N,1700.0
26466,1132,2018-08-01,Q,6650.15
26467,1132,2018-08-01,T,3933.9573
26468,1132,2018-08-01,X,0.0
26469,1132,2018-08-02,E,3349.7932
26470,1132,2018-08-02,L,6414.94
26471,1132,2018-08-02,N,1700.0
26472,1132,2018-08-02,Q,5819.315
26473,1132,2018-08-02,T,4504.9556
26474,1132,2018-08-02,Z,5613.2236
26475,1132,2018-08-03,E,3350.0
26476,1132,2018-08-03,J,40500.0
26477,1132,2018-08-03,M,1830.0
26478,1132,2018-08-03,O,0.0
26479,1132,2018-08-03,Q,4710.74
26480,1132,2018-08-03,T,4373.6646
26481,1132,2018-08-03,X,0.0
26482,1132,2018-08-04,E,3350.0
26483,1132,2018-08-04,L,8700.15
26484,1132,2018-08-04,Q,5046.638
26485,1132,2018-08-04,T,5000.02
26486,1132,2018-08-04,X,0.0
26487,1132,2018-08-05,E,2479.005
26488,1132,2018-08-05,K,10493.14
26489,1132,2018-08-05,L,5332.12
26490,1132,2018-08-05,N,1629.1666
26491,1132,2018-08-05,Q,6488.33
26492,1132,2018-08-05,T,4770.534
26493,1132,2018-08-05,X,0.0
26494,1132,2018-08-06,E,3350.0
26495,1132,2018-08-06,N,1700.0
26496,1132,2018-08-06,Q,6459.1084
26497,1132,2018-08-06,T,4817.6885
26498,1132,2018-08-07,E,2931.145
26499,1132,2018-08-07,N,1508.0507
26500,1132,2018-08-07,T,4865.1885
26501,1132,2018-08-08,E,3350.05
26502,1132,2018-08-08,N,1995.7067
26503,1132,2018-08-08,T,2297.4448
26504,1132,2018-08-09,E,3350.29
26505,1132,2018-08-09,M,19100.0
26506,1132,2018-08-09,N,1789.8867
26507,1132,2018-08-09,Q,6481.3433
26508,1132,2018-08-09,T,5000.0
26509,1132,2018-08-09,X,0.0
26510,1132,2018-08-10,D,29500.0
26511,1132,2018-08-10,E,3349.82
26512,1132,2018-08-10,H,10331.83
26513,1132,2018-08-10,L,5995.8
26514,1132,2018-08-10,N,1657.5
26515,1132,2018-08-10,O,0.0
26516,1132,2018-08-10,Q,6650.0
26517,1132,2018-08-10,T,4588.17
26518,1132,2018-08-11,D,19666.666
26519,1132,2018-08-11,E,3150.23
26520,1132,2018-08-11,H,11300.0
26521,1132,2018-08-11,N,1699.925
26522,1132,2018-08-11,O,0.0
26523,1132,2018-08-11,Q,5066.6875
26524,1132,2018-08-11,T,2548.8025
26525,1132,2018-08-12,E,3350.0752
26526,1132,2018-08-12,Q,2613.2349
26527,1132,2018-08-12,T,3836.7349
26528,1132,2018-08-13,C,4065.0
26529,1132,2018-08-13,E,3245.2056
26530,1132,2018-08-13,H,11300.0
26531,1132,2018-08-13,L,4350.0
26532,1132,2018-08-13,M,1845.0
26533,1132,2018-08-13,N,1700.0
26534,1132,2018-08-13,T,5000.17
26535,1132,2018-08-13,X,0.0
26536,1132,2018-08-14,B,10292.471
26537,1132,2018-08-14,E,1627.76
26538,1132,2018-08-14,N,1921.2681
26539,1132,2018-08-14,T,4179.64
26540,1132,2018-08-15,E,2394.9333
26541,1132,2018-08-15,N,1702.5125
26542,1132,2018-08-15,O,0.0
26543,1132,2018-08-15,T,5000.0
26544,1132,2018-08-16,C,53090.16
26545,1132,2018-08-16,E,3141.25
26546,1132,2018-08-16,H,4973.76
26547,1132,2018-08-16,L,4847.54
26548,1132,2018-08-16,N,1637.05
26549,1132,2018-08-16,Q,2986.69
26550,1132,2018-08-16,T,2010.2549
26551,1132,2018-08-16,U,16237.52
26552,1132,2018-08-17,E,2608.18
26553,1132,2018-08-17,N,1588.03
26554,1132,2018-08-18,E,3312.9114
26555,1132,2018-08-18,N,1699.9785
26556,1132,2018-08-18,T,5000.21
26557,1132,2018-08-18,X,0.0
26558,1132,2018-08-19,E,4850.15
26559,1132,2018-08-19,H,7361.21
26560,1132,2018-08-19,N,1648.525
26561,1132,2018-08-19,T,4091.46
26562,1132,2018-08-20,E,2439.6113
26563,1132,2018-08-20,H,7823.62
26564,1132,2018-08-20,L,8700.0
26565,1132,2018-08-20,N,1699.9625
26566,1132,2018-08-20,Q,7650.0
26567,1132,2018-08-20,T,3524.15
26568,1132,2018-08-21,D,29500.0
26569,1132,2018-08-21,E,3305.1707
26570,1132,2018-08-21,H,11300.0
26571,1132,2018-08-21,L,8700.0
26572,1132,2018-08-21,N,1770.0671
26573,1132,2018-08-21,Q,6315.5483
26574,1132,2018-08-21,T,4583.1934
26575,1132,2018-08-22,N,1882.084
26576,1132,2018-08-23,N,1950.1666
26577,1132,2018-08-23,Q,6649.81
26578,1132,2018-08-24,E,2707.2268
26579,1132,2018-08-24,M,1960.0
26580,1132,2018-08-24,N,1807.9891
26581,1132,2018-08-24,Q,0.0
26582,1132,2018-08-25,E,3350.0933
26583,1132,2018-08-25,N,1714.6351
26584,1132,2018-08-25,O,0.0
26585,1132,2018-08-25,Q,0.0
26586,1132,2018-08-26,E,2565.062
26587,1132,2018-08-26,N,1700.042
26588,1132,2018-08-26,T,4629.6533
26589,1132,2018-08-27,E,3350.17
26590,1132,2018-08-27,N,1800.5137
26591,1132,2018-08-28,N,1618.7
26592,1132,2018-08-28,P,5999.94
26593,1132,2018-08-28,X,0.0
26594,1132,2018-08-29,E,4100.0
26595,1132,2018-08-29,N,786.58
26596,1132,2018-08-30,E,3186.824
26597,1132,2018-08-30,N,1558.3334
26598,1132,2018-08-30,T,4276.5
26599,1132,2018-08-31,E,2807.7192
26600,1132,2018-08-31,N,1700.0
26601,1132,2018-09-01,E,3350.0
26602,1132,2018-09-01,Q,6650.0
26603,1132,2018-09-01,T,4325.817
26604,1132,2018-09-01,X,0.0
26605,1132,2018-09-02,E,3850.0
26606,1132,2018-09-02,H,11288.52
26607,1132,2018-09-02,N,1529.81
26608,1132,2018-09-02,Q,3520.064
26609,1132,2018-09-02,T,4534.343
26610,1132,2018-09-02,X,0.0
26611,1132,2018-09-03,E,3350.0
26612,1132,2018-09-03,I,0.0
26613,1132,2018-09-03,N,1700.0
26614,1132,2018-09-03,Q,6385.0
26615,1132,2018-09-03,T,4750.0
26616,1132,2018-09-04,C,45000.0
26617,1132,2018-09-04,D,29387.918
26618,1132,2018-09-04,E,2227.1323
26619,1132,2018-09-04,J,66000.0
26620,1132,2018-09-04,K,13899.98
26621,1132,2018-09-04,M,1960.0
26622,1132,2018-09-04,N,1842.48
26623,1132,2018-09-04,Q,5734.1274
26624,1132,2018-09-04,T,4099.3267
26625,1132,2018-09-05,E,2995.725
26626,1132,2018-09-05,L,7836.07
26627,1132,2018-09-05,N,1700.12
26628,1132,2018-09-05,T,4762.45
26629,1132,2018-09-06,E,3111.1968
26630,1132,2018-09-06,T,5000.0
26631,1132,2018-09-06,U,9905.01
26632,1132,2018-09-07,E,7349.87
26633,1132,2018-09-07,M,17508.334
26634,1132,2018-09-07,N,1651.4086
26635,1132,2018-09-07,O,7349.87
26636,1132,2018-09-07,T,5000.0
26637,1132,2018-09-07,X,0.0
26638,1132,2018-09-08,E,3850.0535
26639,1132,2018-09-08,H,12799.99
26640,1132,2018-09-08,N,1480.6234
26641,1132,2018-09-08,O,0.0
26642,1132,2018-09-08,Q,3977.905
26643,1132,2018-09-08,T,5173.986
26644,1132,2018-09-08,X,0.0
26645,1132,2018-09-09,E,4252.984
26646,1132,2018-09-09,H,11300.0
26647,1132,2018-09-09,L,8700.0
26648,1132,2018-09-09,N,1602.38
26649,1132,2018-09-09,Q,8150.0
26650,1132,2018-09-09,U,16500.0
26651,1132,2018-09-10,E,3350.0
26652,1132,2018-09-10,M,0.0
26653,1132,2018-09-10,N,1816.5925
26654,1132,2018-09-10,T,5000.05
26655,1132,2018-09-11,N,1829.7189
26656,1132,2018-09-11,Q,5214.02
26657,1132,2018-09-12,M,1975.0
26658,1132,2018-09-12,N,1825.7285
26659,1132,2018-09-12,Q,5237.968
26660,1132,2018-09-12,T,3648.615
26661,1132,2018-09-13,E,3333.042
26662,1132,2018-09-13,M,2030.0
26663,1132,2018-09-13,N,2015.1986
26664,1132,2018-09-14,D,29500.0
26665,1132,2018-09-14,E,3014.85
26666,1132,2018-09-14,N,1669.3033
26667,1132,2018-09-14,T,2297.23
26668,1132,2018-09-15,E,3725.03
